date	x	y	nRR	RR	N_pairs	N_x	N_y	region_x	region_y	country_x	country_y	nb_dist
2020-01-01	Florida	New Jersey	0.5790839753136482	4.81279484443446	34	3377	464	Southeast	Mideast	USA	USA	6
2020-01-01	Illinois	New Jersey	0.23535408240319153	2.585909186297501	28	5176	464	Great Lakes	Mideast	USA	USA	4
2020-01-01	Maryland	New Jersey	0.5152026966948973	4.413658785188067	36	3899	464	Mideast	Mideast	USA	USA	2
2020-01-01	Michigan	New Jersey	0.4682254664351605	4.664581307127482	73	7481	464	Great Lakes	Mideast	USA	USA	3
2020-01-01	Minnesota	New Jersey	0.3576323516215222	4.012959982399667	25	2978	464	Plains	Mideast	USA	USA	3
2020-01-01	Missouri	New Jersey	0.2389021919228757	2.9308640246094	10	1631	464	Plains	Mideast	USA	USA	4
2020-01-01	New Mexico	New Jersey	0.3085876530330046	3.1783519809244316	5	752	464	Southwest	Mideast	USA	USA	6
2020-01-01	Oklahoma	New Jersey	0.8521168278680481	6.289792706442832	4	304	464	Southwest	Mideast	USA	USA	5
2020-01-01	Virginia	New Jersey	0.3123761833113385	4.145914331429255	10	1153	464	Southeast	Mideast	USA	USA	3
2020-01-01	British Columbia	Utah	0.33530340361879396	0.8420961228716061	66	4000	4346	Western Canada	Rocky Mountain	Canada	USA	2
2020-01-01	California	Utah	0.5058688201248086	1.8034878912765273	489	13838	4346	Far West	Rocky Mountain	USA	USA	2
2020-01-01	Connecticut	Utah	0.2444792143499321	0.780093691672666	52	3402	4346	New England	Rocky Mountain	USA	USA	6
2020-01-01	Florida	Utah	0.38073267431243984	1.4054959642125795	93	3377	4346	Southeast	Rocky Mountain	USA	USA	6
2020-01-01	Illinois	Utah	0.27097585541951896	1.725525914856419	175	5176	4346	Great Lakes	Rocky Mountain	USA	USA	4
2020-01-01	Kansas	Utah	0.26151244870012536	1.3256143879130533	8	308	4346	Plains	Rocky Mountain	USA	USA	2
2020-01-01	Maryland	Utah	0.4277685591957341	1.6885510072732728	129	3899	4346	Mideast	Rocky Mountain	USA	USA	6
2020-01-01	Massachusetts	Utah	0.2753827550376265	1.2499236451344309	172	7023	4346	New England	Rocky Mountain	USA	USA	6
2020-01-01	Michigan	Utah	0.27580741982456675	1.4735734884871403	216	7481	4346	Great Lakes	Rocky Mountain	USA	USA	5
2020-01-01	Minnesota	Utah	0.32450836589050064	2.1422148679208197	125	2978	4346	Plains	Rocky Mountain	USA	USA	3
2020-01-01	New York	Utah	0.2718753763117753	0.8773055295781655	449	26120	4346	Mideast	Rocky Mountain	USA	USA	5
2020-01-01	North Carolina	Utah	0.3234258816808307	1.2051035815207676	20	847	4346	Southeast	Rocky Mountain	USA	USA	5
2020-01-01	Ohio	Utah	0.4088472641817934	1.4617548754000955	105	3666	4346	Great Lakes	Rocky Mountain	USA	USA	5
2020-01-01	Oklahoma	Utah	0.30392714158206363	0.839410710393102	5	304	4346	Southwest	Rocky Mountain	USA	USA	2
2020-01-01	Pennsylvania	Utah	0.26092744186591055	1.2428067697379432	46	1889	4346	Mideast	Rocky Mountain	USA	USA	6
2020-01-01	Tennessee	Utah	0.44793984077558763	1.2433044338515225	41	1683	4346	Southeast	Rocky Mountain	USA	USA	4
2020-01-01	Virginia	Utah	0.3427456598395215	2.9656726944137004	67	1153	4346	Southeast	Rocky Mountain	USA	USA	5
2020-01-01	British Columbia	New York	0.2452078484935624	0.6411227699081163	302	4000	26120	Western Canada	Mideast	Canada	USA	4
2020-01-01	California	New York	0.21646668890529985	0.7940634291086953	1294	13838	26120	Far West	Mideast	USA	USA	7
2020-01-01	Florida	New York	0.2962040188805563	1.1240113850064914	447	3377	26120	Southeast	Mideast	USA	USA	6
2020-01-01	Maryland	New York	0.20647257412213935	0.836319527879886	384	3899	26120	Mideast	Mideast	USA	USA	2
2020-01-01	North Carolina	New York	0.26443665257620913	1.0125867171948195	101	847	26120	Southeast	Mideast	USA	USA	4
2020-01-01	Ohio	New York	0.47668356657695543	1.753467273877166	757	3666	26120	Great Lakes	Mideast	USA	USA	2
2020-01-01	Oklahoma	New York	0.7019749811402357	2.0111903814378977	72	304	26120	Southwest	Mideast	USA	USA	5
2020-01-01	Ontario	New York	0.1989622750769166	0.6889625552602223	1958	24133	26120	Eastern Canada	Mideast	Canada	USA	1
2020-01-01	Tennessee	New York	0.20155844382168095	0.5802404278802802	115	1683	26120	Southeast	Mideast	USA	USA	4
2020-01-01	Utah	New York	0.2718753763117753	0.8773055295781655	449	4346	26120	Rocky Mountain	Mideast	USA	USA	5
2020-01-01	Wisconsin	New York	0.20625697417522	0.8967074393155551	564	5341	26120	Great Lakes	Mideast	USA	USA	3
2020-01-01	Arizona	Oklahoma	0.2770327098305899	1.6673121331665544	5	2188	304	Southwest	Southwest	USA	USA	2
2020-01-01	British Columbia	Oklahoma	0.7636845074057197	1.6416348684210529	9	4000	304	Western Canada	Southwest	Canada	USA	4
2020-01-01	California	Oklahoma	0.5431699040658744	1.739940933052388	33	13838	304	Far West	Southwest	USA	USA	3
2020-01-01	Connecticut	Oklahoma	0.758095727510946	2.1446662566911106	10	3402	304	New England	Southwest	USA	USA	6
2020-01-01	Florida	Oklahoma	0.4542044649642182	1.5123805775914467	7	3377	304	Southeast	Southwest	USA	USA	4
2020-01-01	Maryland	Oklahoma	0.6262807797691438	2.245546260174674	12	3899	304	Mideast	Southwest	USA	USA	4
2020-01-01	Michigan	Oklahoma	0.46993095810933233	2.3406986295105496	24	7481	304	Great Lakes	Southwest	USA	USA	4
2020-01-01	New Jersey	Oklahoma	0.8521168278680481	6.289792706442832	4	464	304	Mideast	Southwest	USA	USA	5
2020-01-01	New York	Oklahoma	0.7019749811402357	2.0111903814378977	72	26120	304	Mideast	Southwest	USA	USA	5
2020-01-01	North Carolina	Oklahoma	0.2560505853402633	0.8614149008885851	1	847	304	Southeast	Southwest	USA	USA	3
2020-01-01	Ohio	Oklahoma	1.6102682261868455	5.174576298561461	26	3666	304	Great Lakes	Southwest	USA	USA	3
2020-01-01	Pennsylvania	Oklahoma	0.8775855720976288	3.862442882616812	10	1889	304	Mideast	Southwest	USA	USA	4
2020-01-01	Tennessee	Oklahoma	0.35920477141283536	0.8670431091096725	2	1683	304	Southeast	Southwest	USA	USA	2
2020-01-01	Utah	Oklahoma	0.30392714158206363	0.839410710393102	5	4346	304	Rocky Mountain	Southwest	USA	USA	2
2020-01-01	Virginia	Oklahoma	0.5342723083968336	4.429583009996804	7	1153	304	Southeast	Southwest	USA	USA	3
2020-01-01	Wisconsin	Oklahoma	0.4574027585705749	1.7758846657929226	13	5341	304	Great Lakes	Southwest	USA	USA	3
2020-01-01	North Dakota	Wyoming	0.8908985791807325	204.59803120775123	131	448	317	Plains	Rocky Mountain	USA	USA	2
2020-01-01	British Columbia	Virginia	0.22729098300315131	1.8275184301821337	38	4000	1153	Western Canada	Southeast	Canada	USA	6
2020-01-01	California	Virginia	0.21706633727232447	1.9740272364883351	142	13838	1153	Far West	Southeast	USA	USA	5
2020-01-01	Colorado	Virginia	0.2341123459662588	2.521779207576197	67	5111	1153	Rocky Mountain	Southeast	USA	USA	4
2020-01-01	Florida	Virginia	0.2965457390305731	2.734313622507853	48	3377	1153	Southeast	Southeast	USA	USA	3
2020-01-01	Michigan	Virginia	0.22706497864698708	2.468594217232369	96	7481	1153	Great Lakes	Southeast	USA	USA	3
2020-01-01	New Jersey	Virginia	0.3123761833113385	4.145914331429255	10	464	1153	Mideast	Southeast	USA	USA	3
2020-01-01	New Mexico	Virginia	0.4792544597448323	5.372045173552804	21	752	1153	Southwest	Southeast	USA	USA	4
2020-01-01	Ohio	Virginia	0.45533003596887495	4.145460335215091	79	3666	1153	Great Lakes	Southeast	USA	USA	2
2020-01-01	Oklahoma	Virginia	0.5342723083968336	4.429583009996804	7	304	1153	Southwest	Southeast	USA	USA	3
2020-01-01	Pennsylvania	Virginia	0.2770533336108176	2.851440094361063	28	1889	1153	Mideast	Southeast	USA	USA	2
2020-01-01	Rhode Island	Virginia	0.21662159687253105	1.9985046816067211	70	6738	1153	New England	Southeast	USA	USA	5
2020-01-01	Utah	Virginia	0.3427456598395215	2.9656726944137004	67	4346	1153	Rocky Mountain	Southeast	USA	USA	5
2020-01-01	Alberta	Rhode Island	0.5583720154695537	3.1328752086751535	272	2858	6738	Western Canada	New England	Canada	USA	6
2020-01-01	Delaware	Rhode Island	0.5981891713217655	3.5235051300062934	146	1364	6738	Mideast	New England	USA	USA	4
2020-01-01	District of Columbia	Rhode Island	0.3348192094097591	2.2174880348218315	58	861	6738	Mideast	New England	USA	USA	5
2020-01-01	Kansas	Rhode Island	0.7955955941571888	4.488849344481579	42	308	6738	Plains	New England	USA	USA	7
2020-01-01	North Carolina	Rhode Island	0.379681531088946	1.632308852538756	42	847	6738	Southeast	New England	USA	USA	6
2020-01-01	Ontario	Rhode Island	0.560498569677764	2.204278445962802	1616	24133	6738	Eastern Canada	New England	Canada	USA	3
2020-01-01	Virginia	Rhode Island	0.21662159687253105	1.9985046816067211	70	1153	6738	Southeast	New England	USA	USA	5
2020-01-01	Arizona	Ohio	0.22665986567356541	1.548516009059982	56	2188	3666	Southwest	Great Lakes	USA	USA	5
2020-01-01	British Columbia	Ohio	0.6074671735077369	1.7999562193126022	119	4000	3666	Western Canada	Great Lakes	Canada	USA	6
2020-01-01	California	Ohio	0.4974444749183054	1.9981028228837991	457	13838	3666	Far West	Great Lakes	USA	USA	6
2020-01-01	Colorado	Ohio	0.23283508272192033	1.325827779861008	112	5111	3666	Rocky Mountain	Great Lakes	USA	USA	4
2020-01-01	Connecticut	Ohio	0.28807115216576124	1.0492831308434143	59	3402	3666	New England	Great Lakes	USA	USA	3
2020-01-01	Florida	Ohio	0.3416167232891334	1.4153733392072847	79	3377	3666	Southeast	Great Lakes	USA	USA	4
2020-01-01	Maryland	Ohio	0.40919508402329874	1.8000299291983466	116	3899	3666	Mideast	Great Lakes	USA	USA	2
2020-01-01	New Mexico	Ohio	0.7216602741202509	4.425066888370419	55	752	3666	Southwest	Great Lakes	USA	USA	4
2020-01-01	New York	Ohio	0.47668356657695543	1.753467273877166	757	26120	3666	Mideast	Great Lakes	USA	USA	2
2020-01-01	Oklahoma	Ohio	1.6102682261868455	5.174576298561461	26	304	3666	Southwest	Great Lakes	USA	USA	3
2020-01-01	Utah	Ohio	0.4088472641817934	1.4617548754000955	105	4346	3666	Rocky Mountain	Great Lakes	USA	USA	5
2020-01-01	Virginia	Ohio	0.45533003596887495	4.145460335215091	79	1153	3666	Southeast	Great Lakes	USA	USA	2
2020-01-01	Wisconsin	Ohio	0.3859644830817778	1.812476449310336	160	5341	3666	Great Lakes	Great Lakes	USA	USA	2
2020-01-01	Georgia	Louisiana	0.33641396435678217	15.87959807557382	20	907	308	Southeast	Southeast	USA	USA	3
2020-01-01	Minnesota	Louisiana	0.2708605796658701	9.914616276939984	41	2978	308	Plains	Southeast	USA	USA	4
2020-01-01	South Carolina	Louisiana	0.30164177976216705	18.23139281604471	8	316	308	Southeast	Southeast	USA	USA	4
2020-01-01	Maryland	Texas	0.5560980691810729	4.501280561634475	279	3899	3526	Mideast	Southwest	USA	USA	4
2020-01-01	Minnesota	Texas	0.2102798045624228	2.2601861562214416	107	2978	3526	Plains	Southwest	USA	USA	4
2020-01-01	Mississippi	Texas	0.21632153690179293	5.014168043601568	11	138	3526	Southeast	Southwest	USA	USA	2
2020-01-01	Connecticut	Arizona	0.2773006277886681	1.787874672066222	60	3402	2188	New England	Southwest	USA	USA	7
2020-01-01	Florida	Arizona	0.2549015310376774	1.7710918413030616	59	3377	2188	Southeast	Southwest	USA	USA	6
2020-01-01	Idaho	Arizona	0.22209074870099044	2.5244722060201057	186	7469	2188	Rocky Mountain	Southwest	USA	USA	2
2020-01-01	Illinois	Arizona	0.24622788761905465	2.3697973914198283	121	5176	2188	Great Lakes	Southwest	USA	USA	4
2020-01-01	Missouri	Arizona	0.2507768796579429	2.7347577276196904	44	1631	2188	Plains	Southwest	USA	USA	3
2020-01-01	New Jersey	Arizona	0.3972356544514654	4.3695047043434405	20	464	2188	Mideast	Southwest	USA	USA	7
2020-01-01	Ohio	Arizona	0.22665986567356541	1.548516009059982	56	3666	2188	Great Lakes	Southwest	USA	USA	5
2020-01-01	Oklahoma	Arizona	0.2770327098305899	1.6673121331665544	5	304	2188	Southwest	Southwest	USA	USA	2
2020-01-01	Pennsylvania	Arizona	0.2007500237235956	1.60993914542289	30	1889	2188	Mideast	Southwest	USA	USA	6
2020-01-01	Alberta	Kansas	0.5051761589391356	3.52762693919097	14	2858	308	Western Canada	Plains	Canada	USA	4
2020-01-01	Delaware	Kansas	0.5815744235242238	4.223695109875462	8	1364	308	Mideast	Plains	USA	USA	5
2020-01-01	District of Columbia	Kansas	0.4184524206299441	3.345600102568744	4	861	308	Mideast	Plains	USA	USA	4
2020-01-01	Hawaii	Kansas	0.6363618375395621	11.95253812577464	4	241	308	Far West	Plains	USA	USA	NA
2020-01-01	Massachusetts	Kansas	0.3953471166304193	2.5635046997712525	25	7023	308	New England	Plains	USA	USA	6
2020-01-01	Ontario	Kansas	0.6693782995849505	3.5510138351268754	119	24133	308	Eastern Canada	Plains	Canada	USA	4
2020-01-01	Rhode Island	Kansas	0.7955955941571888	4.488849344481579	42	6738	308	New England	Plains	USA	USA	7
2020-01-01	Utah	Kansas	0.26151244870012536	1.3256143879130533	8	4346	308	Rocky Mountain	Plains	USA	USA	2
2020-01-01	British Columbia	Manitoba	2.198129432959165	18.365098958333338	620	4000	1872	Western Canada	Western Canada	Canada	Canada	2
2020-01-01	Arizona	Idaho	0.22209074870099044	2.5244722060201057	186	2188	7469	Southwest	Rocky Mountain	USA	USA	2
2020-01-01	District of Columbia	Idaho	0.2218872683867321	2.4488387075405287	71	861	7469	Mideast	Rocky Mountain	USA	USA	6
2020-01-01	Illinois	Idaho	0.2829665750160902	3.212911176603635	560	5176	7469	Great Lakes	Rocky Mountain	USA	USA	4
2020-01-01	Missouri	Idaho	0.2737948227436269	3.4594304732604555	190	1631	7469	Plains	Rocky Mountain	USA	USA	3
2020-01-01	North Carolina	Idaho	0.2213275506535517	1.9283429359257935	55	847	7469	Southeast	Rocky Mountain	USA	USA	5
2020-01-01	Colorado	Mexico	0.19818167468840112	3.463117299687584	32	5111	401	Rocky Mountain	Mexico	USA	Mexico	2
2020-01-01	Louisiana	South Carolina	0.30164177976216705	18.23139281604471	8	308	316	Southeast	Southeast	USA	USA	4
2020-01-01	British Columbia	New Mexico	0.6983944369904362	3.5394099069148934	48	4000	752	Western Canada	Southwest	Canada	USA	3
2020-01-01	California	New Mexico	0.5431694300577776	3.325070515816761	156	13838	752	Far West	Southwest	USA	USA	2
2020-01-01	Connecticut	New Mexico	0.34695888562869476	1.9940827986040752	23	3402	752	New England	Southwest	USA	USA	7
2020-01-01	Florida	New Mexico	0.4473270087299437	2.7949146762517403	32	3377	752	Southeast	Southwest	USA	USA	5
2020-01-01	Maryland	New Mexico	0.45361988915564694	2.950264797847784	39	3899	752	Mideast	Southwest	USA	USA	5
2020-01-01	Michigan	New Mexico	0.43922519699507767	3.469545721501563	88	7481	752	Great Lakes	Southwest	USA	USA	5
2020-01-01	Minnesota	New Mexico	0.2271164541335962	2.079908692110941	21	2978	752	Plains	Southwest	USA	USA	4
2020-01-01	New Jersey	New Mexico	0.3085876530330046	3.1783519809244316	5	464	752	Mideast	Southwest	USA	USA	6
2020-01-01	North Carolina	New Mexico	0.27714147524529675	1.7411514984048833	5	847	752	Southeast	Southwest	USA	USA	4
2020-01-01	Ohio	New Mexico	0.7216602741202509	4.425066888370419	55	3666	752	Great Lakes	Southwest	USA	USA	4
2020-01-01	Pennsylvania	New Mexico	0.6826300022457809	4.996520307941836	32	1889	752	Mideast	Southwest	USA	USA	5
2020-01-01	Virginia	New Mexico	0.4792544597448323	5.372045173552804	21	1153	752	Southeast	Southwest	USA	USA	4
2020-01-01	Wisconsin	New Mexico	0.23548460061583965	1.6014930664828884	29	5341	752	Great Lakes	Southwest	USA	USA	4
2020-01-01	Arizona	Illinois	0.24622788761905465	2.3697973914198283	121	2188	5176	Southwest	Great Lakes	USA	USA	4
2020-01-01	Georgia	Illinois	0.2865646316641136	5.85851521482408	124	907	5176	Southeast	Great Lakes	USA	USA	3
2020-01-01	Idaho	Illinois	0.2829665750160902	3.212911176603635	560	7469	5176	Rocky Mountain	Great Lakes	USA	USA	4
2020-01-01	Maryland	Illinois	0.2521659238863408	1.8134428318123816	165	3899	5176	Mideast	Great Lakes	USA	USA	3
2020-01-01	New Jersey	Illinois	0.23535408240319153	2.585909186297501	28	464	5176	Mideast	Great Lakes	USA	USA	4
2020-01-01	North Carolina	Illinois	0.2903393788654156	2.023716991874221	40	847	5176	Southeast	Great Lakes	USA	USA	3
2020-01-01	Pennsylvania	Illinois	0.3173079654877761	2.5407341821969376	112	1889	5176	Mideast	Great Lakes	USA	USA	3
2020-01-01	Utah	Illinois	0.27097585541951896	1.725525914856419	175	4346	5176	Rocky Mountain	Great Lakes	USA	USA	4
2020-01-01	California	Colorado	0.2736580188216269	1.555499547563953	496	13838	5111	Far West	Rocky Mountain	USA	USA	2
2020-01-01	Florida	Colorado	0.3980957247352497	2.3131457074909183	180	3377	5111	Southeast	Rocky Mountain	USA	USA	5
2020-01-01	Massachusetts	Colorado	0.2570904488023459	1.711664496838838	277	7023	5111	New England	Rocky Mountain	USA	USA	6
2020-01-01	Mexico	Colorado	0.19818167468840112	3.463117299687584	32	401	5111	Mexico	Rocky Mountain	Mexico	USA	2
2020-01-01	New Jersey	Colorado	0.29399033485995874	2.899381152213954	31	464	5111	Mideast	Rocky Mountain	USA	USA	6
2020-01-01	Ohio	Colorado	0.23283508272192033	1.325827779861008	112	3666	5111	Great Lakes	Rocky Mountain	USA	USA	4
2020-01-01	Pennsylvania	Colorado	0.3805567050356338	2.6189936506433824	114	1889	5111	Mideast	Rocky Mountain	USA	USA	5
2020-01-01	Virginia	Colorado	0.2341123459662588	2.521779207576197	67	1153	5111	Southeast	Rocky Mountain	USA	USA	4
2020-01-01	British Columbia	California	0.408465975657948	1.2061479982656451	301	4000	13838	Western Canada	Far West	Canada	USA	3
2020-01-01	Colorado	California	0.2736580188216269	1.555499547563953	496	5111	13838	Rocky Mountain	Far West	USA	USA	2
2020-01-01	Connecticut	California	0.3917320378926467	1.4228749375808198	302	3402	13838	New England	Far West	USA	USA	8
2020-01-01	Florida	California	0.3778289885012413	1.5615609243437634	329	3377	13838	Southeast	Far West	USA	USA	6
2020-01-01	Maryland	California	0.27445124540241356	1.2045046515423534	293	3899	13838	Mideast	Far West	USA	USA	6
2020-01-01	New Jersey	California	0.5106964938854182	4.179857688224828	121	464	13838	Mideast	Far West	USA	USA	8
2020-01-01	New Mexico	California	0.5431694300577776	3.325070515816761	156	752	13838	Southwest	Far West	USA	USA	2
2020-01-01	New York	California	0.21646668890529985	0.7940634291086953	1294	26120	13838	Mideast	Far West	USA	USA	7
2020-01-01	North Carolina	California	0.2179605381254035	0.9083473582744366	48	847	13838	Southeast	Far West	USA	USA	5
2020-01-01	Ohio	California	0.4974444749183054	1.9981028228837991	457	3666	13838	Great Lakes	Far West	USA	USA	6
2020-01-01	Oklahoma	California	0.5431699040658744	1.739940933052388	33	304	13838	Southwest	Far West	USA	USA	3
2020-01-01	Pennsylvania	California	0.4092228816636684	2.129785475751284	251	1889	13838	Mideast	Far West	USA	USA	7
2020-01-01	Tennessee	California	0.26939891152249174	0.8666652582978471	91	1683	13838	Southeast	Far West	USA	USA	4
2020-01-01	Utah	California	0.5058688201248086	1.8034878912765273	489	4346	13838	Rocky Mountain	Far West	USA	USA	2
2020-01-01	Virginia	California	0.21706633727232447	1.9740272364883351	142	1153	13838	Southeast	Far West	USA	USA	5
2020-01-01	Wisconsin	California	0.19918160151185765	0.933322868177544	311	5341	13838	Great Lakes	Far West	USA	USA	5
2020-01-01	Alberta	Delaware	0.4563656644503801	3.300037298194706	58	2858	1364	Western Canada	Mideast	Canada	USA	6
2020-01-01	District of Columbia	Delaware	0.5498677256981312	4.532744268582191	24	861	1364	Mideast	Mideast	USA	USA	2
2020-01-01	Florida	Delaware	0.2781961936249875	1.637197073180051	34	3377	1364	Southeast	Mideast	USA	USA	5
2020-01-01	Kansas	Delaware	0.5815744235242238	4.223695109875462	8	308	1364	Plains	Mideast	USA	USA	5
2020-01-01	Massachusetts	Delaware	0.6534575844626402	4.399304150626993	190	7023	1364	New England	Mideast	USA	USA	3
2020-01-01	North Carolina	Delaware	0.25946059157199397	1.5358891308638043	8	847	1364	Southeast	Mideast	USA	USA	3
2020-01-01	Ontario	Delaware	0.6819337896172072	3.7868495554875334	562	24133	1364	Eastern Canada	Mideast	Canada	USA	3
2020-01-01	Rhode Island	Delaware	0.5981891713217655	3.5235051300062934	146	6738	1364	New England	Mideast	USA	USA	4
2020-01-01	California	British Columbia	0.408465975657948	1.2061479982656451	301	13838	4000	Far West	Western Canada	USA	Canada	3
2020-01-01	Connecticut	British Columbia	0.6005039500746897	1.5484484126984126	95	3402	4000	New England	Western Canada	USA	Canada	5
2020-01-01	Florida	British Columbia	0.39993166762275223	1.231509179745336	75	3377	4000	Southeast	Western Canada	USA	Canada	7
2020-01-01	Hawaii	British Columbia	0.9501228163577256	15.415769709543568	67	241	4000	Far West	Western Canada	USA	Canada	NA
2020-01-01	Manitoba	British Columbia	2.198129432959165	18.365098958333338	620	1872	4000	Western Canada	Western Canada	Canada	Canada	2
2020-01-01	Maryland	British Columbia	0.3880502945584792	1.2941827391638885	91	3899	4000	Mideast	Western Canada	USA	Canada	6
2020-01-01	New Jersey	British Columbia	0.46924636405563586	3.346166487068966	28	464	4000	Mideast	Western Canada	USA	Canada	5
2020-01-01	New Mexico	British Columbia	0.6983944369904362	3.5394099069148934	48	752	4000	Southwest	Western Canada	USA	Canada	3
2020-01-01	New York	British Columbia	0.2452078484935624	0.6411227699081163	302	26120	4000	Mideast	Western Canada	USA	Canada	4
2020-01-01	North Carolina	British Columbia	0.21024871702023865	0.65467266824085	10	847	4000	Southeast	Western Canada	USA	Canada	6
2020-01-01	Ohio	British Columbia	0.6074671735077369	1.7999562193126022	119	3666	4000	Great Lakes	Western Canada	USA	Canada	6
2020-01-01	Oklahoma	British Columbia	0.7636845074057197	1.6416348684210529	9	304	4000	Southwest	Western Canada	USA	Canada	4
2020-01-01	Oregon	British Columbia	0.6155537181919731	4.433630887185104	73	913	4000	Far West	Western Canada	USA	Canada	2
2020-01-01	Pennsylvania	British Columbia	0.34653091242778733	1.4383732133403917	49	1889	4000	Mideast	Western Canada	USA	Canada	5
2020-01-01	Quebec	British Columbia	0.24219404150655252	1.0400436966494395	323	17221	4000	Eastern Canada	Western Canada	Canada	Canada	3
2020-01-01	Saskatchewan	British Columbia	1.0445788494745487	15.55509386869235	517	1843	4000	Western Canada	Western Canada	Canada	Canada	2
2020-01-01	Tennessee	British Columbia	0.4721266351385158	1.0213746286393346	31	1683	4000	Southeast	Western Canada	USA	Canada	5
2020-01-01	Utah	British Columbia	0.33530340361879396	0.8420961228716061	66	4346	4000	Rocky Mountain	Western Canada	USA	Canada	2
2020-01-01	Virginia	British Columbia	0.22729098300315131	1.8275184301821337	38	1153	4000	Southeast	Western Canada	USA	Canada	6
2020-01-01	Wisconsin	British Columbia	0.3144265808530328	1.142030097360045	110	5341	4000	Great Lakes	Western Canada	USA	Canada	4
2020-01-01	Wyoming	North Dakota	0.8908985791807325	204.59803120775123	131	317	448	Rocky Mountain	Plains	USA	USA	2
2020-01-01	British Columbia	Hawaii	0.9501228163577256	15.415769709543568	67	4000	241	Western Canada	Far West	Canada	USA	NA
2020-01-01	Kansas	Hawaii	0.6363618375395621	11.95253812577464	4	308	241	Plains	Far West	USA	USA	NA
2020-01-01	Michigan	Mississippi	0.2325263939024529	4.941474924882165	23	7481	138	Great Lakes	Southeast	USA	USA	4
2020-01-01	Minnesota	Mississippi	0.5994185937649328	13.49285095531482	25	2978	138	Plains	Southeast	USA	USA	4
2020-01-01	Texas	Mississippi	0.21632153690179293	5.014168043601568	11	3526	138	Southwest	Southeast	USA	USA	2
2020-01-01	British Columbia	Maryland	0.3880502945584792	1.2941827391638885	91	4000	3899	Western Canada	Mideast	Canada	USA	6
2020-01-01	California	Maryland	0.27445124540241356	1.2045046515423534	293	13838	3899	Far West	Mideast	USA	USA	6
2020-01-01	Connecticut	Maryland	0.42902977683436966	1.7223329698038312	103	3402	3899	New England	Mideast	USA	USA	3
2020-01-01	Florida	Maryland	0.30592848273258805	1.3813285761601248	82	3377	3899	Southeast	Mideast	USA	USA	4
2020-01-01	Illinois	Maryland	0.2521659238863408	1.8134428318123816	165	5176	3899	Great Lakes	Mideast	USA	USA	3
