date	x	y	nRR	RR	N_pairs	N_x	N_y	region_x	region_y	country_x	country_y	nb_dist	mean_out_region_nRR_x	sd_out_region_nRR_x	z_score_x	n_out_region_x	mean_out_region_nRR_y	sd_out_region_nRR_y	z_score_y	n_out_region_y
2020-01-01	Rhode Island	Alberta	0.5583720154695537	3.1328752086751535	272	6738	2858	New England	Western Canada	USA	Canada	6	0.08888132975391319	0.17912437394234348	2.621031830468589	56	0.10139372912745247	0.16445257528127477	2.7787846165406607	58
2020-01-01	New Mexico	Pennsylvania	0.6826300022457809	4.996520307941836	32	752	1889	Southwest	Mideast	USA	USA	5	0.1596941523479555	0.2001787884839777	2.6123439644040065	56	0.1683515006901668	0.18561110672661124	2.770731292029312	54
2020-01-01	Pennsylvania	New Mexico	0.6826300022457809	4.996520307941836	32	1889	752	Mideast	Southwest	USA	USA	5	0.16835150069016677	0.1856111067266112	2.7707312920293123	54	0.1596941523479555	0.20017878848397772	2.612343964404006	56
2020-01-01	Ontario	Delaware	0.6819337896172072	3.7868495554875334	562	24133	1364	Eastern Canada	Mideast	Canada	USA	3	0.15475952050140587	0.20188072066072418	2.6113155698594794	55	0.08383759490736191	0.1815105574047912	3.295104170585605	56
2020-01-01	Delaware	Ontario	0.6819337896172072	3.7868495554875334	562	1364	24133	Mideast	Eastern Canada	USA	Canada	3	0.0838375949073619	0.18151055740479116	3.2951041705856055	56	0.15475952050140587	0.20188072066072418	2.6113155698594794	55
2020-01-01	Texas	Maryland	0.5560980691810729	4.501280561634475	279	3526	3899	Southwest	Mideast	USA	USA	4	0.06849261860570102	0.09066560174264367	5.378064461089122	56	0.1461418919752324	0.1592069616290408	2.574989014368959	54
2020-01-01	Maryland	Texas	0.5560980691810729	4.501280561634475	279	3899	3526	Mideast	Southwest	USA	USA	4	0.1461418919752324	0.15920696162904083	2.5749890143689584	54	0.06849261860570102	0.09066560174264367	5.378064461089122	56
2020-01-01	Massachusetts	Alberta	0.5754055146975529	3.712973129277221	336	7023	2858	New England	Western Canada	USA	Canada	5	0.11972936033512564	0.17721852739900945	2.57126701733881	55	0.10139372912745247	0.16445257528127477	2.8823615851522226	58
2020-01-01	Alberta	Massachusetts	0.5754055146975529	3.712973129277221	336	2858	7023	Western Canada	New England	Canada	USA	5	0.10139372912745247	0.16445257528127474	2.882361585152223	58	0.11972936033512564	0.1772185273990095	2.5712670173388092	55
2020-01-01	Hawaii	Kansas	0.6363618375395621	11.95253812577464	4	241	308	Far West	Plains	USA	USA	NA	0.0714310153406077	0.15967878662838578	3.537920309437821	56	0.12376148560895361	0.2005077373535325	2.556511577539766	53
2020-01-01	Kansas	Hawaii	0.6363618375395621	11.95253812577464	4	308	241	Plains	Far West	USA	USA	NA	0.12376148560895361	0.2005077373535325	2.556511577539766	53	0.0714310153406077	0.15967878662838578	3.537920309437821	56
2020-01-01	Ontario	Kansas	0.6693782995849505	3.5510138351268754	119	24133	308	Eastern Canada	Plains	Canada	USA	4	0.15475952050140587	0.20188072066072418	2.5491229543825558	55	0.12376148560895361	0.2005077373535325	2.721175856739996	53
2020-01-01	Kansas	Ontario	0.6693782995849505	3.5510138351268754	119	308	24133	Plains	Eastern Canada	USA	Canada	4	0.12376148560895361	0.2005077373535325	2.721175856739996	53	0.15475952050140587	0.20188072066072418	2.5491229543825558	55
2020-01-01	Ontario	Alberta	0.6244401032280805	3.2930159716432645	1024	24133	2858	Eastern Canada	Western Canada	Canada	Canada	3	0.15475952050140587	0.20188072066072418	2.3265251936365354	55	0.10139372912745247	0.16445257528127477	3.18053015105434	58
2020-01-01	Alberta	Ontario	0.6244401032280805	3.2930159716432645	1024	2858	24133	Western Canada	Eastern Canada	Canada	Canada	3	0.10139372912745247	0.16445257528127474	3.1805301510543402	58	0.15475952050140587	0.20188072066072418	2.3265251936365354	55
2020-01-01	Delaware	Kansas	0.5815744235242238	4.223695109875462	8	1364	308	Mideast	Plains	USA	USA	5	0.0838375949073619	0.18151055740479116	2.742192166303841	56	0.12376148560895361	0.2005077373535325	2.283268186843387	53
2020-01-01	Kansas	Delaware	0.5815744235242238	4.223695109875462	8	308	1364	Plains	Mideast	USA	USA	5	0.12376148560895361	0.2005077373535325	2.283268186843387	53	0.08383759490736191	0.1815105574047912	2.74219216630384	56
2020-01-01	Missouri	Idaho	0.2737948227436269	3.4594304732604555	190	1631	7469	Plains	Rocky Mountain	USA	USA	3	0.09465804769795383	0.07970091254051415	2.247612597341504	50	0.05276471880057258	0.07967482003855139	2.7741525344658053	54
2020-01-01	Idaho	Missouri	0.2737948227436269	3.4594304732604555	190	7469	1631	Rocky Mountain	Plains	USA	USA	3	0.05276471880057258	0.07967482003855138	2.774152534465806	54	0.09465804769795384	0.07970091254051416	2.2476125973415035	50
2020-01-01	Ontario	Massachusetts	0.6002398526819922	2.866009003135768	2190	24133	7023	Eastern Canada	New England	Canada	USA	2	0.15475952050140587	0.20188072066072418	2.206651188496844	55	0.11972936033512564	0.1772185273990095	2.711400999653901	55
2020-01-01	Massachusetts	Ontario	0.6002398526819922	2.866009003135768	2190	7023	24133	New England	Eastern Canada	USA	Canada	2	0.11972936033512564	0.17721852739900945	2.7114009996539012	55	0.15475952050140587	0.20188072066072418	2.206651188496844	55
2020-01-01	Saskatchewan	Oregon	0.2545643972770316	5.140862171123205	39	1843	913	Western Canada	Far West	Canada	USA	3	0.030876356887591046	0.04617958279240885	4.8438731331763165	58	0.03915301555228481	0.09785940375407372	2.2012333353888804	55
2020-01-01	Oregon	Saskatchewan	0.2545643972770316	5.140862171123205	39	913	1843	Far West	Western Canada	USA	Canada	3	0.03915301555228481	0.09785940375407373	2.20123333538888	55	0.030876356887591046	0.04617958279240885	4.8438731331763165	58
2020-01-01	British Columbia	New Mexico	0.6983944369904362	3.5394099069148934	48	4000	752	Western Canada	Southwest	Canada	USA	3	0.1890106413897102	0.2333986198917651	2.1824627576501725	58	0.1596941523479555	0.20017878848397772	2.6910957385757097	56
2020-01-01	New Mexico	British Columbia	0.6983944369904362	3.5394099069148934	48	752	4000	Southwest	Western Canada	USA	Canada	3	0.1596941523479555	0.2001787884839777	2.69109573857571	56	0.1890106413897102	0.23339861989176514	2.1824627576501725	58
2020-01-01	California	Utah	0.5058688201248086	1.8034878912765273	489	13838	4346	Far West	Rocky Mountain	USA	USA	2	0.16018878545607027	0.16646976227653953	2.0765334793624244	55	0.1616847961125432	0.14088996281763408	2.4429279214004214	54
2020-01-01	Utah	California	0.5058688201248086	1.8034878912765273	489	4346	13838	Rocky Mountain	Far West	USA	USA	2	0.1616847961125432	0.14088996281763408	2.4429279214004214	54	0.16018878545607027	0.16646976227653956	2.076533479362424	55
2020-01-01	Alberta	Delaware	0.4563656644503801	3.300037298194706	58	2858	1364	Western Canada	Mideast	Canada	USA	6	0.10139372912745247	0.16445257528127474	2.1585063944167144	58	0.08383759490736191	0.1815105574047912	2.0523768692541347	56
2020-01-01	Delaware	Alberta	0.4563656644503801	3.300037298194706	58	1364	2858	Mideast	Western Canada	USA	Canada	6	0.0838375949073619	0.18151055740479116	2.0523768692541347	56	0.10139372912745247	0.16445257528127477	2.158506394416714	58
2020-01-01	Utah	Tennessee	0.44793984077558763	1.2433044338515225	41	4346	1683	Rocky Mountain	Southeast	USA	USA	4	0.1616847961125432	0.14088996281763408	2.0317632210150327	54	0.10455250665938415	0.1398864205144419	2.4547581734765465	49
2020-01-01	Tennessee	Utah	0.44793984077558763	1.2433044338515225	41	1683	4346	Southeast	Rocky Mountain	USA	USA	4	0.10455250665938415	0.1398864205144419	2.4547581734765465	49	0.1616847961125432	0.14088996281763408	2.0317632210150327	54
2020-01-01	Georgia	Illinois	0.2865646316641136	5.85851521482408	124	907	5176	Southeast	Great Lakes	USA	USA	3	0.05504295679364579	0.06454683806528841	3.586878642084469	50	0.08841228320311137	0.09776702990733421	2.0267808958584044	54
2020-01-01	Illinois	Georgia	0.2865646316641136	5.85851521482408	124	5176	907	Great Lakes	Southeast	USA	USA	3	0.08841228320311137	0.09776702990733421	2.0267808958584044	54	0.0550429567936458	0.06454683806528841	3.586878642084469	50
2020-01-01	New Mexico	Ohio	0.7216602741202509	4.425066888370419	55	752	3666	Southwest	Great Lakes	USA	USA	4	0.1596941523479555	0.2001787884839777	2.8073210255105288	56	0.17108783223773233	0.27174947763589957	2.026029439586253	54
2020-01-01	Ohio	New Mexico	0.7216602741202509	4.425066888370419	55	3666	752	Great Lakes	Southwest	USA	USA	4	0.17108783223773233	0.27174947763589957	2.026029439586253	54	0.1596941523479555	0.20017878848397772	2.8073210255105283	56
2020-01-01	Ontario	Rhode Island	0.560498569677764	2.204278445962802	1616	24133	6738	Eastern Canada	New England	Canada	USA	3	0.15475952050140587	0.20188072066072418	2.009795922307179	55	0.08888132975391319	0.17912437394234346	2.6329037726359616	56
2020-01-01	Rhode Island	Ontario	0.560498569677764	2.204278445962802	1616	6738	24133	New England	Eastern Canada	USA	Canada	3	0.08888132975391319	0.17912437394234348	2.632903772635961	56	0.15475952050140587	0.20188072066072418	2.009795922307179	55
2020-04-01	Wyoming	North Dakota	0.33197871987381045	155.2528274000771	17	502	124	Rocky Mountain	Plains	USA	USA	2	0.007726295524789742	0.046415579359089486	6.985853216233158	55	0.0077871252799283875	0.04644862899562125	6.979572951969021	54
2020-04-01	North Dakota	Wyoming	0.33197871987381045	155.2528274000771	17	124	502	Plains	Rocky Mountain	USA	USA	2	0.0077871252799283875	0.04644862899562126	6.97957295196902	54	0.0077262955247897405	0.04641557935908948	6.985853216233159	55
2020-04-01	New Brunswick	Maine	2.115190641551812	4.024218313099494	5	1487	475	Eastern Canada	New England	Canada	USA	1	0.06866924560761739	0.28730709257508535	7.1231147745138	56	0.11739879060492597	0.31002286273088747	6.444014590888578	56
2020-04-01	Maine	New Brunswick	2.115190641551812	4.024218313099494	5	475	1487	New England	Eastern Canada	USA	Canada	1	0.11739879060492597	0.31002286273088747	6.444014590888578	56	0.06866924560761739	0.2873070925750854	7.123114774513799	56
2020-04-01	Indiana	Manitoba	0.14854642961779294	97.55773644807688	8	123	379	Great Lakes	Western Canada	USA	Canada	4	0.006872919959740011	0.022290362740283492	6.355818938828588	56	0.005474252801616715	0.020756197670714904	6.89298584865753	57
2020-04-01	Manitoba	Indiana	0.14854642961779294	97.55773644807688	8	379	123	Western Canada	Great Lakes	Canada	USA	4	0.0054742528016167155	0.020756197670714904	6.89298584865753	57	0.006872919959740011	0.022290362740283495	6.355818938828587	56
2020-04-01	Georgia	Missouri	0.1944287319757883	19.540354575799935	45	453	2890	Southeast	Plains	USA	USA	2	0.014066250722897381	0.03252804075056006	5.544830770349594	50	0.016669339316727552	0.033774281773663595	5.263158335987871	50
2020-04-01	Missouri	Georgia	0.1944287319757883	19.540354575799935	45	2890	453	Plains	Southeast	USA	USA	2	0.01666933931672755	0.033774281773663595	5.263158335987871	50	0.01406625072289738	0.03252804075056006	5.544830770349594	50
2020-04-01	Minnesota	Louisiana	0.08379675116852726	4.3974264850230105	568	16213	4529	Plains	Southeast	USA	USA	4	0.007900158756086344	0.013684239462131518	5.546277717696336	54	0.005872011004062448	0.015629908885068055	4.985617045977138	49
2020-04-01	Louisiana	Minnesota	0.08379675116852726	4.3974264850230105	568	4529	16213	Southeast	Plains	USA	USA	4	0.005872011004062448	0.01562990888506806	4.985617045977137	49	0.007900158756086345	0.013684239462131521	5.546277717696333	54
2020-04-01	Ontario	Rhode Island	0.5028488451727705	6.342917553143372	4058	24962	14570	Eastern Canada	New England	Canada	USA	3	0.04921738190065078	0.08746609333868385	5.186369322745217	55	0.0441113905639069	0.0954035351902635	4.808390524460152	56
2020-04-01	Rhode Island	Ontario	0.5028488451727705	6.342917553143372	4058	14570	24962	New England	Eastern Canada	USA	Canada	3	0.0441113905639069	0.0954035351902635	4.808390524460152	56	0.04921738190065078	0.08746609333868385	5.186369322745217	55
2020-04-01	Delaware	Connecticut	0.28193164162708584	10.696527296374787	57	870	3482	Mideast	New England	USA	USA	3	0.020576647350037867	0.059353812741017066	4.403339603766278	56	0.03175624819262381	0.054254735978191235	4.611125442302861	55
2020-04-01	Connecticut	Delaware	0.28193164162708584	10.696527296374787	57	3482	870	New England	Mideast	USA	USA	3	0.03175624819262381	0.05425473597819124	4.611125442302861	55	0.020576647350037867	0.05935381274101708	4.403339603766277	56
2020-04-01	South Dakota	Mexico	0.20886495165364655	9.92733234609689	35	652	3074	Plains	Mexico	USA	Mexico	4	0.020112487812946164	0.04480293588366023	4.212948551649245	53	0.015472829464510082	0.03187439297706224	6.067319378546508	61
2020-04-01	Mexico	South Dakota	0.20886495165364655	9.92733234609689	35	3074	652	Mexico	Plains	Mexico	USA	4	0.01547282946451008	0.03187439297706224	6.067319378546508	61	0.02011248781294616	0.04480293588366023	4.212948551649245	53
2020-04-01	Illinois	Idaho	0.3711080405648769	6.925083685842725	1533	15705	8013	Great Lakes	Rocky Mountain	USA	USA	4	0.05115245046197647	0.07864789052986373	4.068203075089581	54	0.020649446869193892	0.055775450960860035	6.283384314393342	54
2020-04-01	Idaho	Illinois	0.3711080405648769	6.925083685842725	1533	8013	15705	Rocky Mountain	Great Lakes	USA	USA	4	0.020649446869193892	0.05577545096086003	6.283384314393342	54	0.05115245046197647	0.07864789052986373	4.068203075089581	54
2020-04-01	Oklahoma	Ohio	0.4672641195688893	12.764924482916385	8	309	1153	Southwest	Great Lakes	USA	USA	3	0.06262262616133457	0.10102751248003473	4.005260383774378	54	0.04909275639792374	0.108316112076666	3.860657063419932	54
2020-04-01	Ohio	Oklahoma	0.4672641195688893	12.764924482916385	8	1153	309	Great Lakes	Southwest	USA	USA	3	0.049092756397923744	0.10831611207666601	3.860657063419931	54	0.06262262616133457	0.10102751248003472	4.005260383774379	54
2020-04-01	District of Columbia	Rhode Island	0.3578350330815529	6.420032145860018	155	942	14570	Mideast	New England	USA	USA	5	0.02814610582115829	0.0720748725391083	4.574256126245707	55	0.0441113905639069	0.0954035351902635	3.2883859271250926	56
2020-04-01	Rhode Island	District of Columbia	0.3578350330815529	6.420032145860018	155	14570	942	New England	Mideast	USA	USA	5	0.0441113905639069	0.0954035351902635	3.2883859271250926	56	0.02814610582115829	0.0720748725391083	4.574256126245707	55
2020-04-01	District of Columbia	Massachusetts	0.25831723645001636	5.200838621584691	112	942	12996	Mideast	New England	USA	USA	4	0.02814610582115829	0.0720748725391083	3.193500349292546	55	0.021862847223614663	0.04548118552119521	5.198949555002449	55
2020-04-01	Massachusetts	District of Columbia	0.25831723645001636	5.200838621584691	112	12996	942	New England	Mideast	USA	USA	4	0.021862847223614666	0.04548118552119522	5.198949555002448	55	0.02814610582115829	0.0720748725391083	3.193500349292546	55
2020-04-01	South Dakota	California	0.18475713944995936	3.362926585595154	104	652	26964	Plains	Far West	USA	USA	4	0.020112487812946164	0.04480293588366023	3.674863005954474	53	0.03714207163741583	0.04640978427321359	3.180688514808347	55
2020-04-01	California	South Dakota	0.18475713944995936	3.362926585595154	104	26964	652	Far West	Plains	USA	USA	4	0.03714207163741583	0.0464097842732136	3.1806885148083466	55	0.02011248781294616	0.04480293588366023	3.674863005954474	53
2020-04-01	Virginia	Massachusetts	0.1660706229686777	6.241111344224467	454	3182	12996	Southeast	New England	USA	USA	4	0.016571204349012464	0.030023385001765608	4.97943248607289	48	0.021862847223614663	0.04548118552119521	3.1707127704017104	55
2020-04-01	Massachusetts	Virginia	0.1660706229686777	6.241111344224467	454	12996	3182	New England	Southeast	USA	USA	4	0.021862847223614666	0.04548118552119522	3.1707127704017095	55	0.016571204349012464	0.030023385001765608	4.97943248607289	48
2020-04-01	Wisconsin	Tennessee	0.1172967108365984	4.9586305246572575	63	7081	1020	Great Lakes	Southeast	USA	USA	3	0.02248969843121871	0.028478960194745405	3.3290194500455232	55	0.016414978004618743	0.03495425835548435	2.8861070890423064	49
2020-04-01	Tennessee	Wisconsin	0.1172967108365984	4.9586305246572575	63	1020	7081	Southeast	Great Lakes	USA	USA	3	0.01641497800461874	0.03495425835548436	2.8861070890423055	49	0.02248969843121871	0.02847896019474541	3.329019450045523	55
2020-04-01	Pennsylvania	Oklahoma	0.3453262190219197	11.271410663970162	9	1469	309	Mideast	Southwest	USA	USA	4	0.033570711358434174	0.060519489695467894	5.151324130990348	54	0.06262262616133457	0.10102751248003472	2.798283219300818	54
2020-04-01	Oklahoma	Pennsylvania	0.3453262190219197	11.271410663970162	9	309	1469	Southwest	Mideast	USA	USA	4	0.06262262616133457	0.10102751248003473	2.7982832193008176	54	0.033570711358434174	0.060519489695467894	5.151324130990348	54
2020-04-01	Delaware	Rhode Island	0.3093669291795928	11.25669435700818	251	870	14570	Mideast	New England	USA	USA	4	0.020576647350037867	0.059353812741017066	4.865572546950862	56	0.0441113905639069	0.0954035351902635	2.78035334945069	56
2020-04-01	Rhode Island	Delaware	0.3093669291795928	11.25669435700818	251	14570	870	New England	Mideast	USA	USA	4	0.0441113905639069	0.0954035351902635	2.78035334945069	56	0.020576647350037867	0.05935381274101708	4.865572546950861	56
2020-04-01	South Dakota	Arizona	0.13143674015758708	2.640464541683601	72	652	23775	Plains	Southwest	USA	USA	3	0.020112487812946164	0.04480293588366023	2.484753513334853	53	0.020106378250679024	0.035344529438132266	3.1498611999286292	54
2020-04-01	Arizona	South Dakota	0.13143674015758708	2.640464541683601	72	23775	652	Southwest	Plains	USA	USA	3	0.020106378250679024	0.035344529438132266	3.1498611999286292	54	0.02011248781294616	0.04480293588366023	2.484753513334853	53
2020-04-01	Oregon	British Columbia	0.13415214681681792	13.760591928275243	72	2322	1281	Far West	Western Canada	USA	Canada	2	0.009621693983548556	0.020091070807076516	6.198298439593723	55	0.02655903274798055	0.04441009393165923	2.422717552329607	58
2020-04-01	British Columbia	Oregon	0.13415214681681792	13.760591928275243	72	1281	2322	Western Canada	Far West	Canada	USA	2	0.02655903274798055	0.04441009393165923	2.422717552329607	58	0.009621693983548554	0.020091070807076512	6.198298439593724	55
2020-04-01	Florida	Pennsylvania	0.2400152753995411	7.9662231036434354	147	7141	1469	Southeast	Mideast	USA	USA	5	0.05994542234441004	0.07838378640505804	2.2972844425325096	50	0.033570711358434174	0.060519489695467894	3.411207944414754	54
2020-04-01	Pennsylvania	Florida	0.2400152753995411	7.9662231036434354	147	1469	7141	Mideast	Southeast	USA	USA	5	0.033570711358434174	0.060519489695467894	3.411207944414754	54	0.05994542234441004	0.07838378640505804	2.2972844425325096	50
2020-04-01	New Jersey	Ohio	0.28703188040176264	8.804377315121402	29	1624	1153	Mideast	Great Lakes	USA	USA	2	0.05201988184933685	0.07960016156722123	2.952406049502317	56	0.04909275639792374	0.108316112076666	2.1967103456910078	54
2020-04-01	Ohio	New Jersey	0.28703188040176264	8.804377315121402	29	1153	1624	Great Lakes	Mideast	USA	USA	2	0.049092756397923744	0.10831611207666601	2.1967103456910073	54	0.05201988184933685	0.07960016156722122	2.9524060495023177	56
2020-04-01	New York	Oklahoma	0.2806870310271474	3.730652086684892	35	17260	309	Mideast	Southwest	USA	USA	5	0.03800742239107985	0.05800392672845984	4.183847927609286	53	0.06262262616133457	0.10102751248003472	2.1584655457978066	54
2020-04-01	Oklahoma	New York	0.2806870310271474	3.730652086684892	35	309	17260	Southwest	Mideast	USA	USA	5	0.06262262616133457	0.10102751248003473	2.158465545797806	54	0.03800742239107985	0.05800392672845984	4.183847927609286	53
2020-04-01	Oklahoma	New Jersey	0.26696657055938655	5.664239482200648	5	309	1624	Southwest	Mideast	USA	USA	5	0.06262262616133457	0.10102751248003473	2.0226563970723803	54	0.05201988184933685	0.07960016156722122	2.7003298043375232	56
2020-04-01	New Jersey	Oklahoma	0.26696657055938655	5.664239482200648	5	1624	309	Mideast	Southwest	USA	USA	5	0.05201988184933685	0.07960016156722123	2.700329804337523	56	0.06262262616133457	0.10102751248003472	2.0226563970723803	54
2020-07-01	Manitoba	Newfoundland and Labrador	0.05791885397315042	117.9520144286948	11	2187	18	Western Canada	Eastern Canada	Canada	Canada	2	0.001530018153839501	0.00807932713861989	6.979397523064434	57	0.0015320032902863003	0.008238336983729928	6.844445765477152	56
2020-07-01	Newfoundland and Labrador	Manitoba	0.05791885397315042	117.9520144286948	11	18	2187	Eastern Canada	Western Canada	Canada	Canada	2	0.0015320032902863007	0.00823833698372993	6.844445765477151	56	0.0015300181538395012	0.008079327138619892	6.979397523064432	57
2020-07-01	North Carolina	Nebraska	0.06169296645588373	36.04152436247723	3	183	192	Southeast	Plains	USA	USA	3	0.002509527606865065	0.009516019202619061	6.2193484049222825	50	0.0026869475129632264	0.009414747725458044	6.267403085412972	53
2020-07-01	Nebraska	North Carolina	0.06169296645588373	36.04152436247723	3	192	183	Plains	Southeast	USA	USA	3	0.0026869475129632264	0.009414747725458044	6.267403085412972	53	0.002509527606865065	0.009516019202619063	6.219348404922282	50
2020-07-01	Ohio	New Jersey	1.0781185882274105	18.948437942983148	114	907	2800	Great Lakes	Mideast	USA	USA	2	0.047142407259078575	0.15407447401755028	6.691414574297983	54	0.093839532076747	0.19205897534062977	5.1248792429772	56
2020-07-01	New Jersey	Ohio	1.0781185882274105	18.948437942983148	114	2800	907	Mideast	Great Lakes	USA	USA	2	0.093839532076747	0.19205897534062977	5.1248792429772	56	0.04714240725907858	0.1540744740175503	6.6914145742979825	54
2020-07-01	Mexico	Nova Scotia	0.23953643450310289	38.53786518563603	12	1240	106	Mexico	Eastern Canada	Mexico	Canada	9	0.02185619914804472	0.043545806701030934	4.998879383486186	61	0.012557384799759576	0.03940483524219552	5.760182685912855	56
2020-07-01	Nova Scotia	Mexico	0.23953643450310289	38.53786518563603	12	106	1240	Eastern Canada	Mexico	Canada	Mexico	9	0.012557384799759576	0.03940483524219552	5.760182685912855	56	0.02185619914804472	0.04354580670103094	4.9988793834861855	61
2020-07-01	Washington	Utah	0.2977700695307606	5.461993703765805	647	6244	8008	Far West	Rocky Mountain	USA	USA	2	0.03626294704088951	0.055221286438264086	4.735621702370679	55	0.013873605960209725	0.04461896191550479	6.362686431570672	54
2020-07-01	Utah	Washington	0.2977700695307606	5.461993703765805	647	8008	6244	Rocky Mountain	Far West	USA	USA	2	0.013873605960209723	0.04461896191550479	6.362686431570672	54	0.03626294704088951	0.055221286438264086	4.735621702370679	55
2020-07-01	Michigan	Virginia	0.22941565181819348	9.845407068651072	134	3119	1842	Great Lakes	Southeast	USA	USA	3	0.02232251262555705	0.048100439765414706	4.305431305880514	57	0.02566935657637576	0.04656362855352395	4.375653306477511	48
